,name,type,review,area
512,부석사,즐길거리/랜드마크,58.0,경상북도
513,올인 하우스 테마 파크,테마파크/게임,58.0,제주도
514,사계절 쿠킹 클래스,행사/투어,58.0,서울
515,국립 한글 박물관,전시/극장/공연,57.0,서울
516,화서문,즐길거리/랜드마크,57.0,경기도
517,서울풍물시장,시장,57.0,서울
518,주문진항,자연/공원,57.0,강원도
519,H&T 컨설팅 - 당일 투어,행사/투어,57.0,경기도
520,속초해수욕장,자연/공원,56.0,강원도
521,월정교,즐길거리/랜드마크,56.0,경상북도
522,투데이즈 프렌드,행사/투어,56.0,서울
523,청평사,즐길거리/랜드마크,56.0,강원도
524,제주 공룡 랜드,테마파크/게임,56.0,제주도
525,소인국 테마 파크,테마파크/게임,56.0,제주도
526,선유도 공원,자연/공원,55.0,서울
527,고려대학교,즐길거리/랜드마크,55.0,서울
528,민락수변공원,자연/공원,55.0,부산
529,송도 컨벤시아,즐길거리/랜드마크,55.0,인천
530,하슬라 아트 월드,전시/극장/공연,55.0,강원도
531,수원화성박물관,전시/극장/공연,55.0,경기도
532,Busan Premium Outlet,쇼핑몰/백화점,54.0,부산
533,트릭아이 미술관 부산,전시/극장/공연,54.0,부산
534,세미원,자연/공원,54.0,경기도
535,국립 제주 박물관,전시/극장/공연,54.0,제주도
536,삼삼오오 한복 북촌한옥마을점,즐길거리/랜드마크,54.0,서울
537,문경새재도립공원,자연/공원,54.0,경상북도
538,커피프린스 1호점,즐길거리/랜드마크,54.0,서울
539,참소리축음기 에디슨과학박물관,전시/극장/공연,54.0,강원도
540,힐스파,즐길거리/랜드마크,54.0,부산
541,선녀와 나무꾼 박물관,전시/극장/공연,54.0,제주도
542,백남준 아트센터,전시/극장/공연,53.0,경기도
543,오케이 퐁퐁,즐길거리/랜드마크,53.0,서울
544,롯데 피트인,쇼핑몰/백화점,52.0,서울
545,부산불꽃축제,행사/투어,52.0,부산
546,북촌 전망대,전망대,52.0,서울
547,서울글로벌문화체험센터,즐길거리/랜드마크,52.0,서울
548,호암 미술관,자연/공원,52.0,경기도
549,서울약령시장,쇼핑몰/백화점,51.0,서울
550,올댓재즈,즐길거리/랜드마크,51.0,서울
551,엔씨큐브 커넬 워크,쇼핑몰/백화점,51.0,인천
552,짜장면 박물관,전시/극장/공연,51.0,인천
553,넥슨컴퓨터박물관,전시/극장/공연,51.0,제주도
554,제부도,자연/공원,51.0,경기도
555,마리오 아울렛,쇼핑몰/백화점,51.0,서울
556,브레이크아웃 이스케이프 부산,테마파크/게임,51.0,부산
557,부산역 관광안내센터,즐길거리/랜드마크,51.0,부산
558,명동지하상가,쇼핑몰/백화점,51.0,서울
559,초콜릿 랜드,전시/극장/공연,50.0,제주도
560,신세계 강남점,쇼핑몰/백화점,50.0,서울
561,굿모닝시티,쇼핑몰/백화점,50.0,서울
562,카페개네 명동,즐길거리/랜드마크,50.0,서울
563,장호항,즐길거리/랜드마크,50.0,강원도
564,국립 현대 미술관,전시/극장/공연,50.0,경기도
565,보문사,즐길거리/랜드마크,50.0,인천
566,명동 서초 불한증막,,50.0,서울
567,행궁동 공예마을,즐길거리/랜드마크,50.0,경기도
