랭킹	지역	상호명	업종	주소	경도	위도
3130	서울	무수옥	한식	도봉구 도봉동	127.0292349	37.6848521
3131	전남	세림	한식	전남 여수시 학동	127.6619869	34.7621095
3132	강원	쉐누레스토랑	한식	강원 홍천군 서면	127.6350623	37.6672343
3133	강원	소반	한식	강원 강릉시 교1동	128.8744837	37.7655621
3134	경기	홍익돈까스 용인기흥점	양식	용인시 기흥구 중동	127.1586064	37.2685013
3135	제주	닐모리동동	양식	제주 제주시 용담삼동	126.4956874	33.5157766
3136	서울	엘피라운지(LP Lounge)	카페/주점	용산구 이태원동	126.9925274	37.5385142
3137	경기	진성장어	한식	안양시 동안구 평촌동	126.9679972	37.3887369
3138	경기	곰수산	일식	수원시 영통구 영통동	127.0723406	37.2548631
3139	경남	거제도신대구탕	한식	경남 거제시 장승포동	128.7269884	34.8612014
3140	경기	엘레나가든	뷔페	경기 양주시 회정동	127.0527456	37.8364044
3141	충남	나무오향족발	한식	천안시 서북구 성정동	127.1404968	36.8209894
3142	경남	소문난밀양돼지국밥	한식	창원시 진해구 석동	128.7014989	35.1606377
3143	대구	인투(Into)	양식	대구 서울시 중구 삼덕동1가	128.6018115	35.8714168
3144	제주	밥깡패	양식	제주 제주시 애월읍	126.3939726	33.4110375
3145	충북	대명도리탕	한식	청주시 흥덕구 봉명2동	127.4311487	36.641488
3146	경남	오동동진짜초가집	한식	창원시 마산합포구 오동동	128.5805902	35.2066729
3147	충남	홍천막국수	한식	천안시 동남구 병천면	127.3129398	36.7953821
3148	강원	작은식당835	한식	강원 강릉시 성산면	128.8031558	37.7315246
3149	제주	거제도횟집	일식	제주 제주시 건입동	126.5426562	33.5152292
3150	강원	원주복추어탕	한식	강원 원주시 개운동	127.9561558	37.3382826
3151	서울	퀸즈베이글	카페/주점	서대문구 대현동	126.946336	37.5603937
3152	서울	천상애장어가 논현점	한식	강남구 논현동	127.0317166	37.5136758
3153	경북	프리쉐이드	카페/주점	경북 경주시 용강동	129.2322194	35.8717239
3154	제주	살롱드라방(Salon de Lavant)	카페/주점	제주 제주시 애월읍	126.3939726	33.4110375
3155	서울	떡볶이만세	분식	서대문구 충정로3가	126.963199	37.559696
3156	서울	모두랑	분식	광진구 구의동	127.0929701	37.5444103
3157	서울	망원동내커피	카페/주점	마포구 망원동	126.8998549	37.5554916
3158	인천	레벨19(Level19)	뷔페	인천 연수구 송도동	126.6357153	37.3880461
3159	충남	장수촌 아산점	한식	충남 아산시 장존동	127.0132451	36.7491797
3160	서울	짝 성북갈비	한식	성북구 장위동	127.0499177	37.6152178
3161	경기	죽림	중식	고양시 일산동구 장항동	126.7596589	37.6471046
3162	경기	감미옥	한식	성남시 분당구 야탑동	127.1445978	37.4062845
3163	서울	한일관 타임스퀘어점	한식	영등포구 영등포동4가	126.9035746	37.5178899
3164	서울	윤세영식당	양식	용산구 한남동	127.0051795	37.5375402
3165	전북	대일정	한식	전북 정읍시 태인면	126.9366553	35.6569177
3166	서울	쉐프조	베이커리	영등포구 문래동3가	126.8957105	37.517267
3167	제주	종달수다뜰	한식	제주 제주시 구좌읍	126.7954453	33.4980741
3168	서울	진진(여의도)	한식	영등포구 여의도동	126.9284428	37.5286693
3169	부산	윤가네신토불이보쌈	한식	부산 해운대구 중1동	129.1642313	35.1625551
3170	충남	시골식당	한식	천안시 서북구 성정1동	127.1429617	36.8150505
3171	서울	카페오시정 서래마을점	카페/주점	서초구 반포동	127.0007619	37.503966
3172	인천	포다쌀국수	기타/세계	인천 부평구 부평동	126.7230345	37.4893695
3173	경기	원조국수집	한식	고양시 덕양구 행주내동	126.8268537	37.6053902
3174	부산	구드미엘	일식	부산 해운대구 재송동	129.1286021	35.1855799
3175	경기	지아니스나폴리 아브뉴프랑점	양식	수원시 영통구 이의동	127.0476998	37.3012895
3176	서울	장금수부대찌개 까치산역점	한식	서울시 강서구 화곡동	126.8472741	37.5406996
3177	경기	어부의선	한식	수원시 장안구 조원동	127.0150768	37.3040502
3178	충남	코랄커피(Coral coffee)	카페/주점	충남 보령시 신흑동	126.5259243	36.31762
3179	경기	산에산화덕구이	한식	고양시 일산동구 풍동	126.7981966	37.667551
3180	서울	전영준프로초밥	일식	종로구 관훈동	126.9846777	37.5741551
3181	서울	비욘드커피(beyond coffee)	카페/주점	서초구 반포동	127.0007619	37.503966
3182	서울	어글리스토브 노원점	양식	노원구 상계동	127.0703341	37.6729924
3183	서울	모랑해물솥밥	한식	서초구 서초동	127.0168004	37.4883773
3184	경기	강원도막국수	한식	수원시 팔달구 고등동	127.0032536	37.2742516
3185	경남	스시마루	일식	창원시 의창구 용호동	128.6818954	35.2342868
3186	부산	남천할매떡볶이 본점	분식	부산 수영구 남천1동	129.1103091	35.142681
3187	강원	청해원	중식	강원 강릉시 옥천동	128.901593	37.7585551
3188	부산	용궁해물쟁반짜장	중식	부산 기장군 기장읍	129.2069444	35.2259628
3189	서울	서울양고기	한식	서초구 양재동	127.0374214	37.4719677
3190	대전	스바라시라멘	일식	대전 유성구 봉명동	127.3460669	36.3535893
3191	경기	먹고보리	한식	수원시 영통구 이의동	127.0476998	37.3012895
3192	경기	후쿠오카함바그 롯데몰수원점	일식	수원시 권선구 서둔동	126.9876918	37.2701548
3193	경기	깡통돌곱창	한식	경기 의정부시 의정부2동	127.0428351	37.7407724
3194	경기	대덕골보쌈칼국수 수원직영점	한식	수원시 영통구 영통동	127.0723406	37.2548631
3195	서울	마렘마(Maremma)	양식	용산구 한남동	127.0051795	37.5375402
3196	제주	어기여차	한식	제주 제주시 노형동	126.4850955	33.448472
3197	제주	낭푼이닭한마리	한식	제주 제주시 이도이동	126.539439	33.4953117
3198	서울	꽃사슴떡볶이	분식	서울시 중구 장충동2가	127.0005902	37.5549906
3199	광주	그리씨니비엔날레	양식	광주 서구 치평동	126.8418614	35.1532752
3200	서울	빌리엔젤 강남역2호점	카페/주점	서초구 서초동	127.0168004	37.4883773
3201	경기	바네스타코(BANES TACO)롯데몰수원점	기타/세계	수원시 권선구 서둔동	126.9876918	37.2701548
3202	충남	폭주족발	한식	천안시 서북구 두정동	127.1433058	36.8334547
3203	부산	대정양곱창	한식	부산 서울시 중구 부평동2가	129.0750895	35.1798382
3204	제주	한일식당	한식	제주 제주시 일도일동	126.5274101	33.5130114
3205	서울	카페드리옹(cafe de LYON)	카페/주점	성동구 성수동2가	127.0565313	37.540854
3206	서울	따봉브라질(TABOM BRAZIL)	양식	용산구 이태원동	126.9925274	37.5385142
3207	강원	우물집	한식	강원 춘천시 남산면	127.6213664	37.7792541
3208	서울	영산강	한식	광진구 자양2동	127.0844243	37.5288463
3209	강원	오대산한우마을	한식	강원 평창군 진부면	128.5631333	37.6325932
3210	부산	징기스	중식	부산 해운대구 중동	129.1767436	35.1625063
3211	강원	우성닭갈비	한식	강원 춘천시 퇴계동	127.7315312	37.8539548
3212	경기	복두부집	한식	경기 파주시 탄현면	126.7102022	37.8050766
3213	울산	마카룬하우스(MACAROON HOUSE)	베이커리	울산 서울시 중구 성안동	129.3114362	35.5384296
3214	경기	메이앤슈가(May&Sugar;)	카페/주점	고양시 일산동구 백석동	126.7893113	37.6416552
3215	충남	장벌설농탕	한식	충남 서천군 서면	126.5542492	36.1583744
3216	대구	웰빙콩국	한식	대구 남구 대명2동	128.5866532	35.8551148
3217	서울	그랑블루(Grand Bleu)	양식	용산구 이태원2동	126.9902514	37.5419908
3218	인천	미즈스몰플레이트 현대아울렛 송도점	양식	인천 연수구 송도동	126.6357153	37.3880461
3219	서울	목멱산방	한식	서울시 중구 남산동2가	126.985783	37.5585947
3220	서울	우제홍참치 논현본점	일식	강남구 논현동	127.0317166	37.5136758
3221	대구	스시노백쉐프 대구칠곡 45호점	일식	대구 북구 동천동	128.5593008	35.9393289
3222	서울	동화반점	중식	서울시 중구 을지로6가	126.9792164	37.565377
3223	서울	장진우식당 압구정갤러리아점	기타/세계	강남구 압구정동	127.0284752	37.530733
3224	경기	생어거스틴 판교아브뉴프랑점	기타/세계	성남시 분당구 삼평동	127.108729	37.4019917
3225	강원	물갯말닭갈비	한식	강원 춘천시 남산면	127.6213664	37.7792541
3226	강원	남우수산	한식	강원 평창군 용평면	128.4524876	37.631051
3227	서울	안티크코코	카페/주점	마포구 상수동	126.9244847	37.5466721
3228	서울	라페름(La FERME)	양식	용산구 한남동	127.0051795	37.5375402
3229	서울	청주명문도너츠	베이커리	광진구 구의2동	127.090005	37.5472258
3230	서울	레미콘(REMICONE)	카페/주점	강남구 신사동	127.0265061	37.5238058
3231	서울	종점숯불갈비	한식	용산구 보광동	127.0009316	37.526872
3232	서울	수불 광화문점	한식	종로구 도렴동	126.9747636	37.5731233
3233	충남	정진원의커피볶는집	카페/주점	천안시 서북구 불당동	127.1062963	36.8086528
3234	서울	무한조개구이따조	한식	영등포구 영등포동3가	126.9079017	37.5182634
3235	경기	알리오	양식	성남시 분당구 분당동	127.14465	37.3688902
3236	제주	해난디(제주대명리조트)	뷔페	제주 제주시 조천읍	126.6674593	33.4721683
3237	충남	수정냉면	한식	충남 서천군 판교면	126.6801611	36.1544212
3238	서울	푸하하크림빵(FUHAHA)	베이커리	마포구 동교동	126.9251538	37.5575987
3239	충남	화통삼 아산터미널점	한식	충남 아산시 모종동	127.022364	36.7833188
3240	부산	다반	한식	부산 해운대구 우동	129.147889	35.1743658
3241	제주	빵굽는카페라블	카페/주점	제주 제주시 구좌읍	126.7954453	33.4980741
3242	서울	지유가오카핫초메	카페/주점	강남구 신사동	127.0265061	37.5238058
3243	제주	수현곱배기국수	한식	제주 제주시 연동	126.4951879	33.4575565
3244	제주	김희선몸국	한식	제주 제주시 용담이동	126.5005797	33.5067031
3245	강원	파머스키친 양양점	패스트푸드	강원 양양군 현남면	128.7383652	37.938929
3246	전남	백송 금당점	한식	전남 순천시 조례동	127.5244699	34.9614526
3247	서울	분홍다이닝	카페/주점	강동구 천호3동	127.129824	37.539822
3248	전남	나주곰탕하얀집	한식	전남 나주시 중앙동	126.7199028	35.0328956
3249	충남	사거리식당	한식	천안시 동남구 다가동	127.1425029	36.7978981
3250	부산	농부핏자	패스트푸드	부산 부산진구 부전동	129.0579244	35.1573826
3251	제주	아랑	한식	제주 제주시 연동	126.4951879	33.4575565
3252	서울	오차드1974(Orchard1974)	양식	서울시 중구 신당동	127.0136691	37.5579119
3253	서울	함흥본가면옥	한식	광진구 화양동	127.0734074	37.5432492
3254	충남	전광수커피하우스 서산점	카페/주점	충남 서산시 예천동	126.4405496	36.7667513
3255	부산	하가원	한식	부산 해운대구 좌동	129.1742275	35.1844701
3256	부산	토끼정 센텀시티점	일식	부산 해운대구 우동	129.147889	35.1743658
3257	충남	대성식관	한식	충남 태안군 안면읍	126.3577768	36.5210048
3258	강원	빵빵하우스	베이커리	강원 강릉시 주문진읍	128.7622287	37.886672
3259	서울	을지칼국수	한식	서울시 중구 을지로3가	126.9792164	37.565377
3260	제주	달비치(DAL BEACH)	카페/주점	제주 제주시 구좌읍	126.7954453	33.4980741
3261	충남	장대포	한식	천안시 서북구 쌍용1동	127.1305109	36.8040381
3262	충남	춘향골추어탕	한식	충남 서천군 장항읍	126.6873418	36.0200823
3263	서울	할매집	한식	종로구 내자동	126.9717448	37.5753136
3264	서울	이랜드크루즈(ELAND CRUISE)	뷔페	영등포구 여의도동	126.9284428	37.5286693
3265	강원	덕인돼지뽈살	한식	강원 속초시 영랑동	128.5928242	38.2157684
3266	경기	타르트블라썸	카페/주점	안산시 상록구 사동	126.8400415	37.2925343
3267	서울	르쁘띠푸(LE PETIT FOUR)	카페/주점	마포구 상수동	126.9244847	37.5466721
3268	경기	팬케이크팬트리 파주점	카페/주점	경기 파주시 동패동	126.7232914	37.7122012
3269	부산	거인통닭	한식	부산 서울시 중구 부평동2가	129.0750895	35.1798382
3270	경기	회사랑방	일식	성남시 분당구 서현동	127.1344371	37.38226
3271	경기	순남시래기	한식	안양시 동안구 호계동	126.9544704	37.3780306
3272	서울	영지네포장마차	카페/주점	강남구 청담동	127.0504711	37.5243974
3273	서울	온담칼국수	한식	서초구 양재동	127.0374214	37.4719677
3274	대구	추가네 대구뽈찜	한식	대구 서구 원대동2가	128.5801566	35.884304
3275	서울	쟈니덤플링 이태원2호점	중식	용산구 이태원동	126.9925274	37.5385142
3276	서울	팀스쿡(TIMS COOK)	양식	광진구 구의동	127.0929701	37.5444103
3277	인천	명월집	한식	인천 서울시 중구 중앙동3가	126.7053009	37.4561358
3278	서울	살로토봄봄(SALOTTO BOMBOM)	양식	성동구 성수동2가	127.0565313	37.540854
3279	전남	더블핸스테이크(W Hand Steak)	양식	전남 여수시 중앙동	127.7375229	34.7384241
3280	강원	수라상	한식	강원 양양군 양양읍	128.600678	38.0916017
3281	경기	통큰아구찜과디저트	한식	안산시 단원구 고잔동	126.831459	37.3187609
3282	제주	혁이네수산	한식	제주 서귀포시 동홍동	126.5519044	33.2954501
3283	전북	차녀	양식	전주시 완산구 중앙동2가	127.1437018	35.8171642
3284	경기	하회안동찜닭	한식	부천시 원미구 심곡동	126.7809324	37.4891973
3285	서울	코코이찌방야 보라매점	일식	동작구 신대방동	126.9171853	37.4926782
3286	경남	신항대반점	중식	창원시 진해구 용원동	128.8141112	35.0971769
3287	전북	리쉐프하우스(LEE CHEF HOUSE)	양식	전주시 완산구 고사동	127.1430269	35.8202418
3288	제주	제대가는길	카페/주점	제주 제주시 아라일동	126.5580914	33.4287954
3289	제주	뜰채	한식	제주 제주시 조천읍	126.6674593	33.4721683
3290	충남	그집에가면	한식	충남 부여군 부여읍	126.9477956	36.2862458
3291	서울	한국회관	한식	서초구 반포동	127.0007619	37.503966
3292	전북	장미칼국수 직영점	한식	전북 군산시 수송동	126.7173685	35.9641786
3293	대전	옥수숯불구이	한식	대전 서구 변동	127.3763453	36.327615
3294	경기	산촌보리밥	한식	경기 의왕시 오전동	126.9837882	37.3591655
3295	서울	철판구이300℃	한식	송파구 잠실동	127.0833863	37.5119616
3296	서울	덕이닭찜	한식	강남구 역삼동	127.0385535	37.5000807
