,name,type,review,area
1851,Uchang Bowling Alley,볼링장,0,서울
1852,Dongyang Bowlingjang,볼링장,0,서울
1853,Taehwa Bowling Center,볼링장,0,서울
1854,Geonyeong Omni Bowling Center,볼링장,0,서울
1855,Gyeongnam Bowlingjang,볼링장,0,서울
1856,Hansoop Bowling Center,볼링장,0,서울
1857,Seoul Bowling Alley,볼링장,0,서울
1858,Stadium Bowling Center,볼링장,0,서울
1859,Sinchon Bowling Center,볼링장,0,서울
1860,Hwacheongongsa,영화극장,0,서울
1861,DVD Si Nae,영화극장,0,서울
1862,Open Cinema,영화극장,0,서울
1863,Gimdaljin Misul Jaryo Bangmulgwan,전문 박물관,0,서울
1864,Hanyang University Museum,전문 박물관,0,서울
1865,Mancheon Gonchung Bakmulgwan,전문 박물관,0,서울
1866,지구촌민속교육박물관,역사박물관,0,서울
1867,Seoulseoyebangmulgwan,전문 박물관,0,서울
1868,Moonhwa Yesool Park,공원,0,서울
1869,Balbadak Park,공원,0,서울
1870,Jamjaneun Soopsokui Gongjoo,스파,0,서울
1871,Micos Piboo Gwanlisil,스파,0,서울
1872,Mipeul Gangbyunyeok Store,스파,0,서울
1873,Paris Park,공원,0,서울
1874,Balgeunsesang,스파,0,서울
1875,Jasae Geongang Center,스파,0,서울
1876,Air Slim Pibugwallisil,스파,0,서울
1877,Magic Gyeongrak Piboo Gwanli,스파,0,서울
1878,공간35,아트갤러리 • 강연 & 워크숍,0,서울
1879,갤러리 마롱,아트갤러리,0,서울
1880,밋더로컬,시티 투어 • 세그웨이 투어,0,서울
1881,cel 스테이지,시어터,0,서울
1882,엑스케이프 건대점,탈출 게임,0,서울
1883,더벨스파,스파,0,서울
1884,원 데이 투어 코리아,문화체험 투어 • 관광 투어,0,서울
1885,현우 실크,특산물 & 기념품 가게,0,서울
1886,더블루스파,스파,0,서울
1887,렛츠런 씨씨씨 워커힐,경마장,0,서울
1888,팡팡노래연습장,가라오케 바,0,서울
1889,하루스냅,개인 여행 • 사진 투어,0,서울
1890,산이랑 알파인 네트웍스,클라이밍 투어,0,서울
1891,스트라디움,콘서트 • 극장 & 공연,0,서울
1892,고양이다락방 홍대점,게임 & 엔터테인먼트 센터,0,서울
1893,Pevonia Spa,스파,0,서울
1894,동서표구화랑,특산물 & 기념품 가게,0,서울
1895,인사미술공간,아트갤러리,0,서울
1896,스마일 모닝 투어,시티 투어 • 문화체험 투어,0,서울
1897,트립메이커,시티 투어 • 문화체험 투어,0,서울
1898,하나아트갤러리,아트갤러리,0,서울
1899,국제자수원 2호점,특산물 & 기념품 가게,0,서울
1900,인사코리아,특산물 & 기념품 가게,0,서울
1901,동양다예,특산물 & 기념품 가게,0,서울
1902,핸드메이드스튜디오로브26,강연 & 워크숍,0,서울
1903,트래블링아울 - 프라이빗 당일 투어,시티 투어 • 도보 여행,0,서울
1904,코이지,관광 투어 • 개인 여행,0,서울
1905,서울 유니크 투어,보트 투어 • 야간 투어,0,서울
1906,바질 서울,바 & 클럽,0,서울
1907,서진아트스페이스,아트갤러리,0,서울
1908,나이스 엔 이지 투어,시티 투어 • 역사 및 문화 유산 투어,0,서울
1909,Famus Ground,아트갤러리,0,서울
1910,틸트라운지,바 & 클럽,0,서울
1911,어라연 전각체험관,강연 & 워크숍,0,서울
1912,케이밴투어,개인 여행,0,서울
1913,롯데제이티비,문화체험 투어 • 야간 투어,0,서울
1914,카포에라 스튜디오,강연 & 워크숍,0,서울
1915,서우한복 종로2호점,장비 대여,0,서울
1916,엘리펀트스페이스,아트갤러리,0,서울
1917,클럽 프리버드,바 & 클럽,0,서울
1918,SSR 투어,시티 투어 • 문화체험 투어,0,서울
1919,이리데한복,장비 대여,0,서울
1920,윌스파,스파,0,서울
1921,파크클럽,스파,0,서울
1922,휴봄스파,스파,0,서울
1923,샹프리스파,스파,0,서울
1924,호텔 프리마 사우나,스파,0,서울
1925,스파클래식,스파,0,서울
1926,샹프리스파,스파,0,서울
1927,아덴스파,스파,0,서울
1928,마르퀴스 더말 스파,스파,0,서울
1929,타이스파,스파,0,서울
1930,프리미어 스파,스파,0,서울
1931,스위스퍼펙션스파,스파,0,서울
1932,DMZ 프로 스페셜리스트,시티 투어 • 역사 및 문화 유산 투어,0,서울
1933,아스첸디아 파라글리딩,패러세일링 & 패러글라이딩,0,서울
1934,정체마사지,스파,0,서울
1935,떡박물관,전문 박물관,0,서울
1936,고운솔한복,장비 대여,0,서울
1937,리틀템포디자인샵,특산물 & 기념품 가게,0,서울
1938,Hanmi Gallery,아트갤러리,0,서울
1939,귀족 마사지,스파,0,서울
1940,인사동길 서울한복,게임 & 엔터테인먼트 센터,0,서울
1941,뉴스킨 - 삼성점,특산물 & 기념품 가게,0,서울
1942,더셰프지,요리 교실,0,서울
1943,라움 케이스타 스파,스파,0,서울
1944,Kitchen Lebkuchen @Donuimun,요리 교실,0,서울
1945,겟미더머니,탈출 게임,0,서울
1946,삼진 트래블 서비스,2일 이상 투어 • 문화체험 투어,0,서울
1947,대경아쿠아월드사우나,스파,0,서울
1948,레이크사우나,스파,0,서울
1949,뉴봉이랜드,스파,0,서울
1950,폭포수싸우나,스파,0,서울
1951,공항동문화체육센터,기타 야외 활동,0,서울
1952,동작문화복지센터 관리사무소,즐길거리 & 랜드마크,0,서울
1953,Stori,특산물 & 기념품 가게,0,서울
1954,갤러리온,아트갤러리,0,서울
1955,세오갤러리,아트갤러리,0,서울
1956,대호사우나,스파,0,서울
1957,백제불한증막 인삼사우나,스파,0,서울
1958,쉐라톤 불가마 사우나,스파,0,서울
1959,현대 사우나,스파,0,서울
1960,미샘 사우나,스파,0,서울
1961,보석 사우나,스파,0,서울
1962,비원 볼링센터,볼링장,0,서울
1963,약손명가 수유점,스파,0,서울
1964,화이트클럽 개롱점,스파,0,서울
1965,미플 방이역점,스파,0,서울
1966,상명아트센터,시어터,0,서울
1967,서대문문화회관,아트갤러리 • 시어터,0,서울
1968,아방 거여점,스파,0,서울
1969,미플 정릉점,스파,0,서울
1970,삿갓봉사우나,스파,0,서울
1971,일진남성사우나,스파,0,서울
1972,천수 테라피,스파,0,서울
1973,갤러리 MIZ,아트갤러리,0,서울
1974,도봉 어린이 문화 정보 도서관,도서관,0,서울
1975,호림 아트 센터,아트갤러리,0,서울
1976,노암갤러리,아트갤러리,0,서울
1977,더 갤러리,아트갤러리,0,서울
1978,가자 극장,시어터,0,서울
1979,손기정문화체육센터,스포츠 컴플렉스,0,서울
1980,SJ 피부사랑,스파,0,서울
1981,한아름볼링장,볼링장,0,서울
1982,대안공간 루프,아트갤러리,0,서울
1983,갤러리 인,아트갤러리,0,서울
1984,미화볼링장,볼링장,0,서울
1985,타겟볼링,볼링장,0,서울
1986,성대탁구,스포츠 컴플렉스,0,서울
1987,스파클래식 삼성점,스파,0,서울
1988,종로사우나,스파,0,서울
1989,문화일보홀,시어터,0,서울
1990,포스시네마,영화극장,0,서울
1991,대호사우나,스파,0,서울
1992,토마토소금24시사우나,스파,0,서울
1993,가자세계주류백화점,특산물 & 기념품 가게,0,서울
1994,팜스스파 아마로스,특산물 & 기념품 가게,0,서울
1995,세계주류백화점,특산물 & 기념품 가게,0,서울
1996,태인엔터프라이즈,특산물 & 기념품 가게,0,서울
1997,백해영 갤러리,즐길거리 & 랜드마크,0,서울
1998,JKN 투어,관광 투어,0,서울
1999,플래툰 쿤스트할레,즐길거리 & 랜드마크,0,서울
2000,엠엠엠지,특산물 & 기념품 가게,0,서울
2001,도로시 캔들 크래프트,강연 & 워크숍,0,서울
2002,남산예술센터,시어터,0,서울
2003,큐비드,특산물 & 기념품 가게,0,서울
2004,전통문화체험관,강연 & 워크숍,0,서울
2005,평창동 갤러리 골목,아트갤러리,0,서울
2006,토토의 오래된 물건,전문 박물관,0,서울
2007,브레인 팩토리,아트뮤지엄,0,서울
2008,서울 무형문화재 교육전시장,전문 박물관 • 강연 & 워크숍,0,서울
2009,봉황각,역사적인 장소,0,서울
2010,예손,특산물 & 기념품 가게,0,서울
2011,호암아트홀,극장 & 공연,0,서울
2012,예지원,강연 & 워크숍,0,서울
2013,해치홀,콘서트 • 극장 & 공연,0,서울
2014,화개길 구두거리,특산물 & 기념품 가게,0,서울
2015,홍지문 탕춘대성,역사적인 장소,0,서울
2016,청춘 고양이,게임 & 엔터테인먼트 센터,0,서울
2017,스카이 투어 - 당일 투어,시티 투어 • 문화체험 투어,0,서울
2018,마로니에 소극장,시어터,0,서울
2019,Hoya's Korean Cooking School,요리 교실,0,서울
2020,반타이 스파,스파,0,서울
2021,마리에스테틱,스파,0,서울
2022,크래프트 로담,특산물 & 기념품 가게 • 앤틱샵,0,서울
2023,드레스시네마,특산물 & 기념품 가게,0,서울
2024,쇼울 - 당일 투어,역사 및 문화 유산 투어 • 도보 여행,0,서울
2025,아유25,강연 & 워크숍,0,서울
2026,엔보트 라운지,바 & 클럽,0,서울
2027,믹솔로지,바 & 클럽 • 와인 바,0,서울
2028,구르미한복,장비 대여,0,서울
2029,집사의 하루 - 북촌,게임 & 엔터테인먼트 센터,0,서울
2030,집사의 하루 -  강남역점,게임 & 엔터테인먼트 센터,0,서울
2031,루더스 서울 푸드 투어,푸드 투어,0,서울
2032,브이알카페스포츠  - 홍대본점,게임 & 엔터테인먼트 센터,0,서울
2033,살롱리아,아트갤러리,0,서울
2034,더 피커,특산물 & 기념품 가게,0,서울
2035,루프탑 플로팅,바 & 클럽,0,서울
2036,룸익스케이프 - 신촌블랙점,탈출 게임,0,서울
2037,아이뽀 스파 - 신촌점,스파,0,서울
2038,긴고랑계곡,계곡,0,서울
2039,그랑핸드,특산물 & 기념품 가게,0,서울
2040,블랜드인 코리아,문화체험 투어,0,서울
2041,브라운 브레스,특산물 & 기념품 가게,0,서울
2042,케빈스캐빈,헬스클럽 • 스파,0,서울
2043,헤레코리아,문화체험 투어 • 역사 및 문화 유산 투어,0,서울
2044,금준당,기타 야외 활동 • 장비 대여,0,서울
2045,SunshineTour,시티 투어 • 2일 이상 투어,0,서울
2046,픽업스캐너,택시 & 셔틀,0,서울
2047,MTravel Korea,패러세일링 & 패러글라이딩 • 2일 이상 투어,0,서울
2048,taiwantravelguide,비행기 투어,0,서울
2049,Yeji Kim,사진 투어,0,서울
2050,Simon Lee,2일 이상 투어 • 택시 & 셔틀,0,서울
2051,코리아 디스커버리,2일 이상 투어 • 문화체험 투어,0,서울
2052,소품,특산물 & 기념품 가게,0,서울
2053,BUXI,택시 & 셔틀,0,서울
2054,Jiyoon Eom,시티 투어 • 미술 & 도자기 스튜디오,0,서울
2055,배틀라운지,사격장,0,서울
2056,트랜드헌트,특산물 & 기념품 가게,0,서울
2057,"Elvis Han, Private Guide",문화체험 투어,0,서울
2058,BIGFARM COMPANY,문화체험 투어 • 개인 여행,0,서울
2059,개화산,산 • 하이킹 트레일,0,서울
2060,요가여민블리스,헬스클럽 • 요가 & 필라테스,0,서울
2061,MKS행복제작소,강연 & 워크숍,0,서울
2062,점프스카이,게임 & 엔터테인먼트 센터,0,서울
2063,개화산 약사사,역사적인 장소 • 즐길거리 & 랜드마크,0,서울
2064,국제문화서비스클럽,문화체험 투어 • 역사 및 문화 유산 투어,0,서울
2065,서울새활용플라자,전문 박물관,0,서울
2066,베스파,스파,0,서울
2067,하늘물빛 전통 천연염색 연구소,강연 & 워크숍,0,서울
2068,슈뢰딩거,게임 & 엔터테인먼트 센터,0,서울
2069,Vright (sinchon),게임 & 엔터테인먼트 센터,0,서울
2070,사프란볼루,특산물 & 기념품 가게,0,서울
2071,같은생각 우리한복,게임 & 엔터테인먼트 센터,0,서울
2072,Tour King Korea,시티 투어 • 문화체험 투어,0,서울
2073,TK Travel Korea,패러세일링 & 패러글라이딩 • 2일 이상 투어,0,서울
2074,DNA스플래쉬,장비 대여 • 스탠드업 패들 보딩,0,서울
2075,AdventureKorea,패러세일링 & 패러글라이딩 • 래프팅 & 튜빙,0,서울
2076,매봉산공원,산 • 공원,0,서울
2077,아유 -  플래그쉽 스토어,강연 & 워크숍,0,서울
2078,Tour Korea,스키 & 스노우 투어 • 택시 & 셔틀,0,서울
2079,홍대입구 관광안내소,관광센터,0,서울
2080,운종가,인근 지역,0,서울
2081,이태원 관광안내소(지하),관광센터,0,서울
2082,일러스트플래닛,특산물 & 기념품 가게,0,서울
2083,고종즉위40년칭경기념비,건축물 • 기념비 및 동상,0,서울
2084,케일러,바 & 클럽,0,서울
2085,신촌관광안내센터,관광센터,0,서울
2086,Chapter Seoul,자전거 투어 • 요리 교실,0,서울
2087,SkyVoyage Korea,시티 투어 • 2일 이상 투어,0,서울
2088,SETEC,컨벤션 센터,0,서울
2089,천왕근린공원,공원,0,서울
2090,신사근린공원,공원,0,서울
2091,스파에이르 - 롯데백화점 영등포점,스파,0,서울
2092,스파에이르 - 강남점,스파,0,서울
2093,Gajayo,시티 투어 • 2일 이상 투어,0,서울
2094,Adventures Korea,미술 & 도자기 스튜디오 • 역사 및 문화 유산 투어,0,서울
2095,Insa-dong hanbok photo studio,문화체험 투어 • 사진 투어,0,서울
2096,세검정,역사적인 장소 • 건축물,0,서울
2097,트랩라운지,바 & 클럽,0,서울
2098,케이 트레벨 버스,2일 이상 투어 • 역사 및 문화 유산 투어,0,서울
2099,Beaker,쇼핑몰,0,서울
2100,SMARTINFINI Co.,시티 투어 • 문화체험 투어,0,서울
2101,스트레스해소방,아드레날린 & 익스트림 투어,0,서울
2102,안양암,역사적인 장소 • 종교적인 장소,0,서울
2103,아이브이알,게임 & 엔터테인먼트 센터,0,서울
2104,Widemobile,장비 대여 • 개인 여행,0,서울
2105,쉼스토리,게임 & 엔터테인먼트 센터,0,서울
2106,Fremo: Professional Photoshoot,사진 투어,0,서울
2107,fairsyskoreatour,"바, 클럽 & 펍 투어 • 쇼핑 투어",0,서울
2108,OliaMoliaSeoul,개인 여행 • 버스투어,0,서울
2109,홍제동 개미마을,인근 지역 • 즐길거리 & 랜드마크,0,서울
2110,NAEILTOUR,2일 이상 투어 • 아드레날린 & 익스트림 투어,0,서울
2111,제이앤제이슨X,바 & 클럽,0,서울
2112,Seoul Hold-em,카지노,0,서울
2113,한복담다,장비 대여,0,서울
2114,크라토스사격장 - 홍대직영점,사격장,0,서울
2115,한복더하기,게임 & 엔터테인먼트 센터,0,서울
2116,베리앤메리,농장,0,서울
2117,"Lee & Choi Tour Co., LTD",시티 투어 • 2일 이상 투어,0,서울
2118,극장판,시어터,0,서울
2119,펫 그라운드,특산물 & 기념품 가게,0,서울
2120,라온 에스테틱,스파 • 온열 스파,0,서울
2121,에뚜왈부티크,장비 대여,0,서울
2122,비애이서울,특산물 & 기념품 가게,0,서울
2123,플레이그라운드 - 홍대,바 & 클럽,0,서울
2124,디본디 스킨앤바디,스파 • 온열 스파,0,서울
2125,스파 에이르 - 잠실 롯데월드몰점,스파,0,서울
2126,플레이팅쿠킹스튜디오,요리 교실,0,서울
2127,래빗홀,바 & 클럽,0,서울
2128,플리즈투어,시티 투어 • 2일 이상 투어,0,서울
2129,sofykorea,시티 투어 • 2일 이상 투어,0,서울
2130,Kimhyunjoo Gallery,아트갤러리 • 아트뮤지엄,0,서울
2131,Tour Linker,"바, 클럽 & 펍 투어",0,서울
2132,해창양복점,특산물 & 기념품 가게,0,서울
2133,캔디투어,시티 투어 • 문화체험 투어,0,서울
2134,더 스파 앳 그랜드머큐어,스파,0,서울
2135,인디고트래블,역사 및 문화 유산 투어 • 버스투어,0,서울
2136,서울 올림픽전시관,전문 박물관,0,서울
2137,KoreaDiscovery.com,2일 이상 투어 • 문화체험 투어,0,서울
2138,응봉공원,공원,0,서울
2139,Dahae Creative,"시티 투어 • 바, 클럽 & 펍 투어",0,서울
2140,Tizzy Private Guide,2일 이상 투어 • 당일치기 여행,0,서울
2141,D&Department Seoul by Millimeter Milligram,특산물 & 기념품 가게,0,서울
2142,Chris Hyosang Lee,2일 이상 투어 • 택시 & 셔틀,0,서울
2143,구룡산,산,0,서울
2144,도곡근린공원,공원,0,서울
2145,그랩 - 연남점,특산물 & 기념품 가게,0,서울
2146,궁산땅굴,동굴,0,서울
2147,- 도산 플래그쉽 스토어,특산물 & 기념품 가게,0,서울
2148,별궁터한복,셀프 가이드 투어 & 렌탈,0,서울
2149,AX,도보 여행 • 당일치기 여행,0,서울
2150,송강카누학교 서울분교,카약 & 카누,0,서울
2151,JIYOUNG CHOI,시티 투어 • 2일 이상 투어,0,서울
2152,수유전통시장,벼룩시장 & 재래시장,0,서울
2153,Sidekick,2일 이상 투어 • 개인 여행,0,서울
2154,TEST Amy (테스트에이미),당일치기 여행,0,서울
2155,- 백 스테이지,특산물 & 기념품 가게,0,서울
2156,답십리 근린공원,공원,0,서울
2157,나들이 근린공원,공원,0,서울
2158,페이퍼로,특산물 & 기념품 가게,0,서울
